booking_id,guest_id,hotel_name_raw,room_type_id,check_in,check_out,nights,rate_per_night,total_revenue,satisfaction_score,booking_channel
1722,109,Boston North Station,3,2025-01-13,2025-01-18,5,218.33,1091.65,5,OTA
1723,173,paris gare de lyon,2,2025-10-03,2025-10-04,1,146.74,146.74,5,Direct
1724,385,rotterdam,4,2025-11-03,2025-11-08,5,86.04,430.2,3,Direct
1725,337,amsterdam amstel,4,2025-01-02,2025-01-04,2,95.04,190.08,5,Direct
1726,267,paris gare de lyon,3,2025-01-18,2025-01-22,4,193.7,774.8,4,Direct
1727,273,seattle south lake union,4,2026-04-17,2026-04-20,3,121.82,365.46,5,Direct
1728,2,Paris Gare de Lyon,2,2025-11-24,2025-12-01,7,173.68,1215.76,5,Direct
1729,220,New York Bowery,1,2026-01-05,2026-01-11,6,129.34,776.04,4,Direct
1730,228,New York Bowery,2,2025-01-03,2025-01-07,4,171.99,687.96,4,OTA
1731,277,london bankside,2,2025-10-29,2025-11-05,7,146.31,1024.17,4,Direct
1732,79,AMSTERDAM AMSTEL,2,2025-05-17,2025-05-21,4,137.34,549.36,5,OTA
1733,117,Paris Gare de Lyon,4,2025-02-27,2025-02-28,1,115.77,115.77,4,OTA
1734,344,Seattle South Lake Union,3,2026-04-23,2026-04-27,4,223.27,893.08,5,Corporate
1735,277,London  Bankside,1,2026-04-09,2026-04-15,6,120.52,723.12,4,OTA
1736,262,boston north station,4,2025-06-21,2025-06-25,4,93.48,373.92,3,OTA
1737,351,Paris Gare de Lyon,4,2026-02-13,2026-02-14,1,108.06,108.06,4,OTA
1738,46,ROTTERDAM ,1,2025-06-08,2025-06-13,5,121.64,608.2,4,OTA
1739,4,AMSTERDAM AMSTEL,4,2026-02-02,2026-02-08,6,122.2,733.2,,OTA
1740,302,Seattle South Lake Union,2,2026-02-01,2026-02-06,5,137.94,689.7,3,Direct
1741,125,Seattle South Lake Union,3,2025-02-15,2025-02-19,4,204.89,819.56,3,OTA
1742,182,new york bowery,4,2025-01-14,2025-01-21,7,94.47,661.29,4,OTA
1743,324,rotterdam,1,2025-11-22,2025-11-26,4,99.53,398.12,4,OTA
1744,141, New York Bowery,3,2025-09-27,2025-09-28,1,244.33,244.33,4,Corporate
1745,334,Seattle South Lake Union,1,2025-06-06,2025-06-08,2,132.69,265.38,3,Direct
1746,381,Copenhagen Islands Brygge,1,2026-03-25,2026-04-01,7,117.56,822.92,4,Corporate
1747,219,boston north station,3,2025-09-27,2025-10-01,4,213.53,854.12,3,Direct
1748,12,copenhagen islands brygge,1,2026-03-19,2026-03-21,2,124.83,249.66,5,OTA
1749,256,ROTTERDAM ,3,2026-04-09,2026-04-15,6,215.57,1293.42,4,OTA
1750,364,Copenhagen Islands Brygge,1,2025-05-20,2025-05-25,5,112.55,562.75,5,OTA
1751,193,Boston North Station,3,2025-03-12,2025-03-17,5,225.96,1129.8,2,Direct
1752,150,new york bowery,4,2026-04-28,2026-05-04,6,92.21,553.26,4,Direct
1753,380,seattle south lake union,1,2026-03-11,2026-03-12,1,112.78,112.78,4,Direct
1754,147,London  Bankside,1,2025-08-22,2025-08-29,7,134.63,942.41,2,Direct
1755,356,Boston North Station,4,2026-04-06,2026-04-09,3,123.36,370.08,4,Corporate
1756,395,New York Bowery,1,2025-06-05,2025-06-09,4,125.76,503.04,5,OTA
1757,286,Paris Gare de Lyon,2,2026-03-02,2026-03-06,4,131.95,527.8,2,Direct
1757,286,Paris Gare de Lyon,2,2026-03-02,2026-03-06,4,131.95,527.8,2,Direct
1758,202,ROTTERDAM ,2,2025-10-12,2025-10-14,2,176.35,352.7,4,OTA
1759,107,Amsterdam Amstel,4,2026-03-10,2026-03-15,5,101.5,507.5,5,Direct
1760,326,Rotterdam,3,2025-10-10,2025-10-17,7,190.84,1335.88,4,Corporate
1761,185,boston north station,4,2025-11-11,2025-11-13,2,99.82,199.64,3,Direct
1762,35,Copenhagen Islands Brygge,3,2026-01-26,2026-01-31,5,197.01,985.05,4,Direct
1763,153,Boston North Station,1,2025-01-27,2025-01-29,2,140.34,280.68,3,OTA
1764,33,rotterdam,2,2025-10-05,2025-10-12,7,163.09,1141.63,2,OTA
1765,1, New York Bowery,3,2026-04-26,2026-05-03,7,187.75,1314.25,4,Direct
1766,298,seattle south lake union,2,2025-06-02,2025-06-05,3,139.6,418.8,5,Direct
1767,33,Rotterdam,2,2025-01-09,2025-01-12,3,143.02,429.06,5,Direct
1768,358,New York Bowery,3,2026-05-30,2026-05-31,1,224.77,224.77,3,OTA
1769,34,Rotterdam,3,2025-08-23,2025-08-27,4,201.29,805.16,5,OTA
1770,24,Seattle South Lake Union,4,2026-06-22,2026-06-25,3,90.4,271.2,5,OTA
1771,220,amsterdam amstel,2,2025-09-08,2025-09-15,7,145.8,1020.6,,Direct
1772,95,New York Bowery,4,2025-12-10,2025-12-16,6,98.24,589.44,4,OTA
1773,149,London Bankside,2,2025-01-28,2025-02-01,4,127.14,508.56,5,OTA
1774,206,Amsterdam Amstel,4,2025-09-13,2025-09-15,2,105.23,210.46,4,Direct
1775,67, New York Bowery,2,2025-06-30,2025-07-01,1,132.88,132.88,5,Direct
1776,108,boston north station,2,2025-04-14,2025-04-16,2,134.79,269.58,2,Direct
1777,376,Paris Gare de Lyon,3,2025-12-10,2025-12-17,7,221.45,1550.15,3,OTA
1778,220,boston north station,1,2025-06-27,2025-06-30,3,116.85,350.55,4,OTA
1779,385,new york bowery,4,2026-04-30,2026-05-06,6,116.7,700.2,3,Corporate
1780,183,Seattle South Lake Union,4,2025-04-05,2025-04-08,3,123.4,370.2,2,Corporate
1781,250,london bankside,4,2025-06-11,2025-06-14,3,118.65,355.95,2,Direct
1782,128,Rotterdam,4,2026-01-15,2026-01-17,2,102.28,204.56,5,Direct
1783,120,ROTTERDAM ,3,2025-08-02,2025-08-07,5,222.22,1111.1,4,OTA
1784,128,ROTTERDAM ,2,2025-10-24,2025-10-26,2,164.41,328.82,5,OTA
1785,42,rotterdam,2,2026-04-14,2026-04-21,7,177.03,1239.21,3,Corporate
1786,281,boston north station,3,2026-05-28,2026-06-03,6,220.66,1323.96,4,OTA
1787,328,Seattle  South Lake Union,2,2025-03-21,2025-03-25,4,172.94,691.76,3,Direct
1788,237, New York Bowery,1,2025-01-30,2025-02-01,2,133.26,266.52,,OTA
1789,141,Amsterdam Amstel,4,2026-05-09,2026-05-14,5,86.23,431.15,2,OTA
1790,147,Paris Gare de Lyon,4,2025-07-21,2025-07-26,5,115.25,576.25,4,Corporate
1791,360,paris gare de lyon,3,2025-12-19,2025-12-26,7,239.44,1676.08,4,OTA
1792,111,Boston North Station,4,2025-09-26,2025-10-01,5,88.54,442.7,4,Direct
1793,318,Seattle South Lake Union,4,2026-04-08,2026-04-14,6,111.41,668.46,3,OTA
1794,56,london bankside,2,2025-12-25,2026-01-01,7,126.63,886.41,3,Corporate
1795,100,Amsterdam Amstel,2,2025-08-26,2025-08-29,3,137.08,411.24,2,OTA
1796,145,Boston North Station,1,2025-09-29,2025-09-30,1,139.74,139.74,5,Direct
1797,54,Boston North Station,4,2025-01-11,2025-01-14,3,112.49,337.47,4,Direct
1798,78,Paris Gare de Lyon,4,2026-03-04,2026-03-05,1,106.18,106.18,4,OTA
1799,63,Boston North Station,2,2025-09-22,2025-09-27,5,177.06,885.3,5,Direct
1800,218,New York Bowery,1,2026-05-05,2026-05-10,5,102.29,511.45,4,OTA
1801,247,london bankside,1,2025-03-30,2025-04-06,7,106.96,748.72,4,Corporate
1802,156,amsterdam amstel,4,2025-01-05,2025-01-07,2,105.29,210.58,4,Direct
1803,154,Seattle  South Lake Union,3,2025-05-20,2025-05-24,4,175.78,703.12,3,Direct
1804,195,rotterdam,3,2026-03-15,2026-03-17,2,188.16,376.32,,Direct
1805,195,London  Bankside,1,2025-10-21,2025-10-23,2,104.72,209.44,5,OTA
1806,170,Rotterdam,1,2026-02-25,2026-03-02,5,140.21,701.05,4,Corporate
1807,166,Rotterdam,2,2026-05-24,2026-05-30,6,129.27,775.62,4,Direct
1808,278,Seattle  South Lake Union,3,2026-06-18,2026-06-23,5,197.23,986.15,5,OTA
1809,190,Amsterdam Amstel,1,2025-12-15,2025-12-19,4,139.04,556.16,3,OTA
1810,230,Paris Gare de Lyon,1,2026-04-12,2026-04-14,2,103.91,207.82,2,Corporate
1811,12,AMSTERDAM AMSTEL,1,2025-03-26,2025-03-29,3,126.61,379.83,,Direct
1812,134,Copenhagen Islands Brygge,1,2026-06-09,2026-06-13,4,102.57,738.5,2,Direct
1813,70,london bankside,2,2025-01-08,2025-01-12,4,135.78,543.12,4,OTA
1814,76,Paris Gare De Lyon,2,2025-06-29,2025-07-04,5,125.83,629.15,4,OTA
1815,1,Boston North Station,3,2025-04-05,2025-04-06,1,212.0,212.0,4,Direct
1816,342,new york bowery,1,2025-11-18,2025-11-20,2,132.1,264.2,4,OTA
1817,149,AMSTERDAM AMSTEL,1,2026-01-04,2026-01-08,4,99.88,399.52,3,OTA
1818,13,Amsterdam Amstel,3,2025-04-15,2025-04-20,5,235.62,1178.1,3,OTA
1819,390,Paris Gare De Lyon,1,2025-09-26,2025-09-29,3,115.98,347.94,4,OTA
1820,198,New York Bowery,2,2025-12-19,2025-12-23,4,156.19,624.76,5,OTA
1821,75,London  Bankside,1,2025-08-16,2025-08-23,7,129.73,908.11,5,OTA
1822,164,Copenhagen Islands Brygge,3,2025-11-27,2025-11-30,3,229.39,688.17,5,Direct
1823,295,Boston North Station,1,2026-03-06,2026-03-11,5,122.8,614.0,5,OTA
1824,194,Copenhagen Islands Brygge,1,2025-02-19,2025-02-23,4,118.14,472.56,5,Direct
1825,228,Rotterdam,4,2025-04-06,2025-04-08,2,106.79,213.58,,Corporate
1826,100, Amsterdam Amstel ,4,2026-02-13,2026-02-18,5,109.83,549.15,5,Direct
1827,166,Seattle South Lake Union,1,2026-06-29,2026-07-02,3,108.58,325.74,5,Corporate
1828,41, Amsterdam Amstel ,4,2025-05-10,2025-05-13,3,98.08,294.24,2,Corporate
1829,145,rotterdam,1,2026-01-29,2026-01-31,2,122.65,245.3,4,Corporate
1830,114,New York Bowery,2,2025-12-13,2025-12-19,6,145.05,870.3,4,OTA
1831,199,Paris Gare De Lyon,2,2025-02-17,2025-02-20,3,171.14,513.42,2,OTA
1832,51,Seattle South Lake Union,4,2025-10-30,2025-11-01,2,117.01,234.02,4,OTA
1833,184,Paris Gare de Lyon,2,2025-06-30,2025-07-04,4,136.77,547.08,5,OTA
1834,63,amsterdam amstel,2,2025-06-10,2025-06-15,5,154.66,773.3,,OTA
1835,300,London  Bankside,1,2025-04-19,2025-04-24,5,108.72,543.6,3,Direct
1836,30,Amsterdam Amstel,1,2025-07-08,2025-07-14,6,112.99,677.94,4,Corporate
1837,33,boston north station,3,2025-12-29,2026-01-03,5,225.07,1125.35,4,Corporate
1838,112,ROTTERDAM ,2,2025-08-28,2025-08-29,1,161.29,161.29,3,Corporate
1839,376,boston north station,3,2025-09-08,2025-09-12,4,226.05,904.2,4,OTA
1840,344,London Bankside,4,2026-05-26,2026-05-30,4,112.54,450.16,4,Direct
1841,65,Copenhagen Islands Brygge,1,2025-06-13,2025-06-18,5,128.63,643.15,,Direct
1842,68,amsterdam amstel,2,2025-03-12,2025-03-18,6,151.7,910.2,,Direct
1843,126,new york bowery,2,2025-06-04,2025-06-06,2,131.94,263.88,4,OTA
1844,213,boston north station,2,2026-05-25,2026-05-26,1,172.13,172.13,,Direct
1845,173,new york bowery,2,2025-06-02,2025-06-09,7,163.87,1147.09,5,OTA
1846,314,copenhagen islands brygge,2,2025-05-10,2025-05-14,4,154.87,619.48,5,OTA
1847,176,seattle south lake union,1,2025-12-16,2025-12-18,2,104.18,208.36,5,Direct
1848,359,Rotterdam,4,2026-02-07,2026-02-10,3,102.41,307.23,3,Corporate
1849,94,paris gare de lyon,3,2025-11-20,2025-11-23,3,231.17,693.51,4,Corporate
1850,211,copenhagen islands brygge,3,2026-06-26,2026-06-30,4,214.6,858.4,5,OTA
1851,12,Rotterdam,3,2026-02-21,2026-02-27,6,170.54,1023.24,4,Direct
1852,74,Rotterdam,1,2026-03-08,2026-03-15,7,117.6,823.2,5,OTA
1853,300,AMSTERDAM AMSTEL,2,2025-09-21,2025-09-27,6,173.28,1039.68,4,Corporate
1854,101,Paris Gare de Lyon,3,2026-05-21,2026-05-25,4,234.89,939.56,5,Corporate
1855,192,Seattle South Lake Union,1,2026-06-17,2026-06-20,3,100.36,301.08,3,OTA
1856,285,boston north station,2,2025-09-06,2025-09-08,2,165.75,331.5,5,Corporate
1857,205,copenhagen islands brygge,4,2025-01-13,2025-01-17,4,109.45,437.8,3,Direct
1858,14,Paris Gare de Lyon,1,2026-06-15,2026-06-18,3,109.8,329.4,5,OTA
1859,232,new york bowery,4,2025-01-24,2025-01-31,7,121.16,848.12,2,Direct
1860,172,Copenhagen Islands Brygge,3,2025-10-20,2025-10-24,4,215.41,861.64,4,Corporate
1861,97,Amsterdam Amstel,2,2025-09-25,2025-09-30,5,173.31,866.55,3,Direct
1862,201,rotterdam,1,2026-05-02,2026-05-05,3,121.23,363.69,5,Direct
1863,131, Amsterdam Amstel ,1,2025-03-04,2025-03-07,3,108.65,325.95,2,Corporate
1864,98,new york bowery,1,2025-10-09,2025-10-14,5,118.91,594.55,4,OTA
1865,207,Amsterdam Amstel,3,2026-01-26,2026-01-29,3,206.92,620.76,3,Direct
1866,237,amsterdam amstel,1,2026-02-19,2026-02-24,5,122.46,612.3,5,Direct
1867,200,ROTTERDAM ,4,2026-06-14,2026-06-18,4,107.11,428.44,2,OTA
1868,102, New York Bowery,2,2026-02-28,2026-03-01,1,127.42,127.42,5,OTA
1869,183,new york bowery,1,2025-12-23,2025-12-27,4,128.86,515.44,3,OTA
1870,82,paris gare de lyon,4,2026-02-14,2026-02-20,6,103.29,619.74,5,Direct
1871,138,ROTTERDAM ,4,2026-03-15,2026-03-20,5,118.52,296.3,5,OTA
1872,92,paris gare de lyon,4,2026-01-29,2026-02-02,4,116.32,465.28,4,Corporate
1873,164,amsterdam amstel,2,2026-06-15,2026-06-18,3,148.81,446.43,5,Direct
1874,65,AMSTERDAM AMSTEL,1,2026-04-13,2026-04-20,7,122.32,856.24,4,Direct
1875,390,London Bankside,3,2025-05-24,2025-05-27,3,225.48,676.44,2,OTA
1876,75,Seattle South Lake Union,1,2025-02-19,2025-02-26,7,135.49,948.43,5,Direct
1877,379, Amsterdam Amstel ,4,2026-04-03,2026-04-07,4,109.02,436.08,2,OTA
1878,193,Seattle South Lake Union,3,2026-03-21,2026-03-24,3,200.54,601.62,,OTA
1879,100,Copenhagen Islands Brygge,3,2025-09-30,2025-10-01,1,224.03,224.03,5,Direct
1880,400,Rotterdam,4,2025-07-25,2025-07-31,6,117.34,704.04,5,OTA
1881,186,Seattle South Lake Union,3,2026-05-05,2026-05-11,6,173.89,1043.34,5,OTA
1882,382,Rotterdam,1,2025-02-14,2025-02-15,1,134.24,134.24,,Direct
1883,293,ROTTERDAM ,2,2025-09-25,2025-10-02,7,143.8,1006.6,3,OTA
1884,184,Boston North Station,4,2025-04-02,2025-04-07,5,96.28,481.4,4,Direct
1885,146,copenhagen islands brygge,2,2025-06-09,2025-06-10,1,130.19,130.19,5,Direct
1886,73,Paris Gare De Lyon,3,2026-02-07,2026-02-12,5,234.99,1174.95,4,Direct
1887,21,Boston North Station,1,2025-05-25,2025-05-26,1,127.05,127.05,2,Corporate
1888,144, Amsterdam Amstel ,2,2025-05-27,2025-05-31,4,147.38,589.52,5,OTA
1889,336,rotterdam,2,2026-01-26,2026-01-31,5,171.39,856.95,5,Direct
1890,270,Amsterdam Amstel,2,2025-03-09,2025-03-14,5,131.44,1182.96,3,OTA
1891,358,new york bowery,3,2025-03-08,2025-03-11,3,241.42,724.26,5,OTA
1892,325,Boston North Station,4,2026-03-04,2026-03-08,4,114.77,459.08,3,Direct
1893,71,London Bankside,4,2026-06-17,2026-06-18,1,122.9,122.9,5,Corporate
1894,368, Amsterdam Amstel ,2,2025-03-17,2025-03-24,7,130.01,910.07,3,OTA
1894,368, Amsterdam Amstel ,2,2025-03-17,2025-03-24,7,130.01,910.07,3,OTA
1895,104,copenhagen islands brygge,4,2026-05-31,2026-06-03,3,89.1,267.3,4,OTA
1896,209,new york bowery,3,2025-01-30,2025-02-06,7,200.76,1405.32,5,Direct
1897,65,seattle south lake union,2,2026-02-23,2026-02-25,2,154.34,308.68,,Direct
1898,206,paris gare de lyon,2,2025-06-12,2025-06-14,2,149.28,298.56,,OTA
1899,203,Copenhagen Islands Brygge,3,2025-06-23,2025-06-25,2,218.55,437.1,3,Direct
1900,290,new york bowery,1,2025-05-19,2025-05-22,3,118.88,356.64,2,OTA
1901,13,copenhagen islands brygge,2,2026-01-14,2026-01-20,6,142.73,856.38,5,Direct
1902,248,copenhagen islands brygge,2,2025-03-13,2025-03-20,7,178.32,1248.24,2,Direct
1903,332,Seattle South Lake Union,1,2025-11-12,2025-11-17,5,100.55,502.75,,OTA
1904,268,Boston North Station,4,2026-05-19,2026-05-22,3,123.21,369.63,5,OTA
1905,375,London Bankside,2,2025-12-15,2025-12-21,6,160.89,965.34,5,OTA
1906,339,AMSTERDAM AMSTEL,3,2025-06-02,2025-06-04,2,234.43,468.86,3,OTA
1907,7,Paris Gare de Lyon,4,2025-07-20,2025-07-21,1,116.37,116.37,2,Direct
1908,123,seattle south lake union,4,2025-10-23,2025-10-24,1,97.91,97.91,4,Corporate
1909,348,rotterdam,4,2025-09-19,2025-09-20,1,106.12,106.12,3,Corporate
1910,131,Rotterdam,3,2025-03-09,2025-03-12,3,202.54,607.62,3,Direct
1911,383, New York Bowery,3,2026-06-03,2026-06-05,2,212.55,425.1,4,Direct
1912,111,copenhagen islands brygge,4,2026-02-06,2026-02-13,7,97.4,681.8,5,OTA
1913,82,Boston North Station,4,2025-08-12,2025-08-18,6,95.07,570.42,2,Corporate
1914,13, Amsterdam Amstel ,3,2025-11-23,2025-11-30,7,245.29,1717.03,4,Direct
1915,235,Amsterdam Amstel,2,2025-10-15,2025-10-17,2,167.25,334.5,5,Direct
1916,303,Seattle South Lake Union,3,2025-10-04,2025-10-10,6,196.21,1177.26,5,Direct
1917,287,paris gare de lyon,3,2025-04-23,2025-04-26,3,180.13,540.39,5,Corporate
1918,49,Paris Gare De Lyon,3,2025-08-03,2025-08-06,3,174.99,524.97,5,OTA
1919,389,Seattle  South Lake Union,3,2025-07-12,2025-07-13,1,224.9,224.9,4,Corporate
1920,206,Boston North Station,3,2025-07-09,2025-07-13,4,181.36,725.44,2,Corporate
1921,254, Amsterdam Amstel ,2,2026-06-26,2026-06-28,2,162.74,325.48,4,Corporate
1922,310,Copenhagen Islands Brygge,1,2025-08-26,2025-08-29,3,118.88,356.64,5,Corporate
1923,233, New York Bowery,1,2026-03-04,2026-03-06,2,121.81,243.62,5,Direct
1924,45,London Bankside,3,2026-05-03,2026-05-06,3,224.47,673.41,4,Corporate
1925,15,paris gare de lyon,3,2026-06-23,2026-06-24,1,229.34,229.34,,OTA
1926,43,Copenhagen Islands Brygge,4,2025-09-04,2025-09-05,1,94.43,94.43,4,Direct
1927,172, Amsterdam Amstel ,1,2025-12-04,2025-12-10,6,123.83,742.98,4,Direct
1928,390,London Bankside,2,2025-10-15,2025-10-22,7,168.21,1177.47,3,Corporate
1929,150,London  Bankside,2,2025-02-28,2025-03-02,2,170.46,340.92,,OTA
1930,127,New York Bowery,3,2025-05-16,2025-05-20,4,198.15,792.6,4,Direct
1931,303,rotterdam,1,2025-10-20,2025-10-26,6,137.14,822.84,3,OTA
1932,44,Rotterdam,1,2025-06-10,2025-06-16,6,119.19,715.14,4,Direct
1933,240,London  Bankside,2,2026-02-04,2026-02-11,7,170.07,1190.49,3,OTA
1934,351,Copenhagen Islands Brygge,1,2025-02-24,2025-03-02,6,108.07,648.42,4,OTA
1935,227,london bankside,2,2026-04-17,2026-04-21,4,131.43,525.72,4,Direct
1936,150,Seattle  South Lake Union,3,2025-03-24,2025-03-27,3,174.37,523.11,,OTA
1936,150,Seattle  South Lake Union,3,2025-03-24,2025-03-27,3,174.37,523.11,,OTA
1937,287,Copenhagen Islands Brygge,4,2025-02-05,2025-02-07,2,97.27,194.54,5,Corporate
1938,25,seattle south lake union,2,2025-02-18,2025-02-18,0,140.29,0.0,5,Corporate
1939,218,Paris Gare de Lyon,1,2025-02-15,2025-02-16,1,134.29,134.29,5,Direct
1940,125,Rotterdam,2,2025-10-15,2025-10-19,4,155.43,621.72,5,OTA
1941,121,paris gare de lyon,2,2025-02-02,2025-02-09,7,136.05,952.35,2,Direct
1942,276,amsterdam amstel,1,2026-05-06,2026-05-08,2,124.27,248.54,3,Corporate
1943,95,copenhagen islands brygge,1,2025-02-13,2025-02-14,1,101.62,101.62,4,Direct
1944,223,Seattle South Lake Union,2,2025-10-03,2025-10-08,5,169.26,846.3,3,Corporate
1945,4,new york bowery,3,2025-03-24,2025-03-31,7,229.15,1604.05,5,Corporate
1946,311,rotterdam,4,2025-05-26,2025-05-31,5,98.36,491.8,4,Direct
1947,376,seattle south lake union,1,2026-05-29,2026-06-03,5,104.26,521.3,4,OTA
1948,279,copenhagen islands brygge,2,2025-01-26,2025-01-29,3,136.64,409.92,3,OTA
1949,85,Boston North Station,2,2025-08-11,2025-08-17,6,164.99,989.94,2,Corporate
1950,91,copenhagen islands brygge,4,2026-03-11,2026-03-13,2,85.53,171.06,4,Direct
1951,153,London  Bankside,2,2025-04-15,2025-04-18,3,153.53,460.59,2,Direct
1952,246,copenhagen islands brygge,1,2025-09-14,2025-09-18,4,121.59,486.36,3,Direct
1953,15,New York Bowery,3,2025-08-14,2025-08-18,4,239.69,958.76,3,Direct
1954,75,Paris Gare De Lyon,1,2025-06-21,2025-06-25,4,114.81,459.24,5,Corporate
1955,49,Paris Gare De Lyon,1,2026-04-08,2026-04-10,2,104.94,209.88,3,Direct
1956,299,Seattle  South Lake Union,4,2025-02-24,2025-03-03,7,98.22,687.54,3,OTA
1957,320,boston north station,1,2025-11-20,2025-11-22,2,103.98,207.96,4,Direct
1958,265,copenhagen islands brygge,1,2025-04-15,2025-04-16,1,119.57,119.57,4,OTA
1959,49,Copenhagen Islands Brygge,2,2026-04-18,2026-04-21,3,150.04,450.12,2,OTA
1960,250,Copenhagen Islands Brygge,1,2025-04-01,2025-04-06,5,107.31,536.55,5,OTA
1961,330,London Bankside,1,2026-05-27,2026-05-28,1,119.63,119.63,4,OTA
1962,62,new york bowery,2,2025-03-20,2025-03-24,4,154.39,617.56,5,Direct
1963,244,amsterdam amstel,2,2026-01-01,2026-01-07,6,153.78,922.68,3,Direct
1964,307, New York Bowery,1,2025-06-06,2025-06-10,4,141.66,566.64,4,Corporate
1965,225,Rotterdam,3,2025-03-13,2025-03-20,7,226.03,1582.21,4,Corporate
1966,55,Copenhagen Islands Brygge,2,2025-07-12,2025-07-16,4,131.86,527.44,3,Corporate
1967,371,London Bankside,3,2025-11-22,2025-11-24,2,199.55,399.1,,Direct
1968,24,ROTTERDAM ,4,2025-11-10,2025-11-13,3,107.51,322.53,5,Direct
1969,56,Paris Gare De Lyon,4,2026-05-11,2026-05-17,6,92.65,555.9,4,OTA
1970,319,New York Bowery,4,2025-07-16,2025-07-20,4,103.67,414.68,5,Corporate
1971,68,paris gare de lyon,2,2025-06-24,2025-06-30,6,140.13,840.78,3,OTA
1972,345,AMSTERDAM AMSTEL,2,2025-07-09,2025-07-15,6,142.48,854.88,4,Direct
1973,138,boston north station,2,2025-10-31,2025-11-07,7,173.62,1215.34,5,Corporate
1974,358,Rotterdam,3,2026-03-26,2026-03-30,4,237.72,950.88,3,Direct
1975,5,copenhagen islands brygge,3,2025-04-16,2025-04-19,3,184.65,553.95,4,Direct
1976,154,Boston North Station,3,2025-04-06,2025-04-12,6,174.32,1045.92,4,Direct
1977,330,London Bankside,2,2025-11-22,2025-11-26,4,139.95,559.8,,OTA
1978,222,copenhagen islands brygge,4,2025-06-27,2025-07-04,7,98.69,690.83,2,Corporate
1979,278,London  Bankside,2,2025-01-17,2025-01-24,7,137.92,965.44,4,OTA
1980,345,copenhagen islands brygge,2,2026-06-09,2026-06-15,6,147.9,887.4,5,OTA
1981,107,new york bowery,4,2026-01-15,2026-01-16,1,113.53,113.53,5,OTA
1982,90,rotterdam,3,2025-09-13,2025-09-19,6,199.11,1194.66,4,Corporate
1983,175,Boston North Station,1,2025-12-22,2025-12-24,2,135.27,270.54,3,Corporate
1984,5,Seattle  South Lake Union,2,2026-03-14,2026-03-21,7,173.67,1215.69,4,OTA
1985,169,seattle south lake union,1,2025-09-22,2025-09-26,4,122.06,488.24,5,OTA
1986,261,Paris Gare De Lyon,4,2025-08-06,2025-08-09,3,113.6,340.8,2,OTA
1987,302,copenhagen islands brygge,3,2026-04-13,2026-04-14,1,178.15,178.15,5,Direct
1988,319,london bankside,4,2025-03-26,2025-03-27,1,114.33,114.33,5,Direct
1989,184,copenhagen islands brygge,4,2026-03-19,2026-03-25,6,110.3,661.8,3,Direct
1990,340,copenhagen islands brygge,3,2025-09-25,2025-09-30,5,221.74,1108.7,3,Corporate
1991,10,copenhagen islands brygge,3,2025-11-28,2025-12-05,7,218.92,1532.44,2,OTA
1992,176,new york bowery,3,2025-02-16,2025-02-18,2,226.75,453.5,4,Direct
1993,229,paris gare de lyon,1,2025-11-04,2025-11-05,1,112.51,112.51,3,Direct
1994,155,paris gare de lyon,1,2026-02-26,2026-03-05,7,120.65,844.55,3,Direct
1995,101,AMSTERDAM AMSTEL,3,2026-06-09,2026-06-12,3,224.54,673.62,4,OTA
1996,44,copenhagen islands brygge,2,2025-01-02,2025-01-09,7,176.29,1234.03,4,Direct
1997,25,copenhagen islands brygge,2,2026-02-01,2026-02-04,3,127.97,383.91,2,Corporate
1998,305, New York Bowery,3,2026-02-17,2026-02-22,5,198.64,993.2,3,OTA
1999,114,Paris Gare de Lyon,3,2026-03-27,2026-04-02,6,206.14,1236.84,5,OTA
2000,144,seattle south lake union,3,2026-04-18,2026-04-22,4,183.18,732.72,4,Direct
2001,22,ROTTERDAM ,4,2026-05-23,2026-05-26,3,122.22,366.66,5,OTA
2002,301,Rotterdam,3,2025-07-14,2025-07-18,4,229.61,918.44,5,OTA
2003,286,seattle south lake union,4,2025-10-16,2025-10-17,1,91.21,91.21,5,Corporate
2004,103,seattle south lake union,3,2025-04-01,2025-04-02,1,205.72,205.72,,OTA
2005,293,Amsterdam Amstel,3,2025-02-04,2025-02-11,7,200.22,1401.54,4,Corporate
